,user_name,user_location,user_description,user_verified,date,text,hashtags,source,label
77,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,13-03-2022 12:59,"NEW HA Tunnel Plus Config Files Download (Unlimited 2022) – MTN, Airtel, 9mobile, #Glo &amp; More… https://t.co/drvjgYBp1C #freebrowsingcheats #mtn #airtel #9mobile",['Glo'],Revive Social App,neutral
78,vijay bung,,,FALSE,13-03-2022 12:47,@Airtel_Presence Seriously this clearly show you don’t know what customer concern . just claiming we have shared information where customer clearly says you website abs my monthly bill is mismatch . This clear show #airtel is cheating next level and everyone show just disconnect,,Twitter for iPhone,0
79,🇮🇳Siddharth Singh 🎓,Ahmedabad ,Property Lawyer| Interested in knowing people|businesses| stocks | Current Affairs (tweets r personal & not  representing views of others),FALSE,13-03-2022 12:15,"@niilampaanchal @kumarmanish9 @airtelindia +1 as if #airtel and #gtpl @GTPLHathwayLtd are making way for shifting to #jio with poor services, irresponsible customer care... Only time they chase is when u do mnp or ask for termination of services","['airtel', 'gtpl']",Twitter for Android,0
80,Telecom TALK,India,"#Telecom #5G #Mobile #DTH
 
PR Mails: news at telecomtalk dot info

Newsletter: https://t.co/DvJxkN3nf2…

For Aviation News Updates - @aviationscoop",TRUE,13-03-2022 12:15,"You can join right now!
#Jio #Airtel #Vi #BSNL
https://t.co/vfviwyRHM3","['Jio', 'Airtel', 'Vi', 'BSNL']",Twitter Web App,1
81,sachin Janawade,"Nipani, India",,FALSE,13-03-2022 11:30,"@Airtel_Presence @airtelindia - Airtel xtream fibre Kolhapur area- Net is down from last 30 hours, called multiple times and even logged issue in Airtel thanks app, no response. what type of service is this #Airtel #news #Kolhapur #Maharashtra #internet",,Twitter for Android,0
82,Wamathai,,Walking in God's ways. Social influencer,FALSE,13-03-2022 11:20,"Guys, Upgrade from Kabambe to a smartphone ujibambe na 50% extra data on @AIRTEL_KE Network. @SimplyBenedictt Dial *544*8# and enjoy 50% extra everytime you purchase data for the next 90days.
Dial *544*8# ujinyc.

#Airtel #upgradenaairtel4g https://t.co/x07QjOyXuO",,Twitter for Android,neutral
83,sachin Janawade,"Nipani, India",,FALSE,13-03-2022 11:20,"@airtelindia - Airtel xtream fibre Kolhapur- Net is down from last 30 hours and called multiple times and even logged issue in Airtel thanks app, no response. I really don't what type of service is this #Airtel #news #Kolhapur #Maharashtra #internet",,Twitter for Android,0
84,varsha roshan,,comment get unnoticed....,FALSE,13-03-2022 11:14,#Airtel 4g sucks https://t.co/WcHhMspGWD,['Airtel'],Twitter for Android,0
85,vijay bung,,,FALSE,13-03-2022 11:07,@Airtel_Presence @airtelindia This reply from Airtel is next level of cheat . So you mean nee customer connection rate on website is wrong information and your connection Supoort team says new connection cost is less . Seriously big #cheat #airtel #lie https://t.co/J7rpNECjqh,,Twitter for iPhone,0
86,sarath ravi,,,FALSE,13-03-2022 10:39,"See the speed after recharging..0kbps..My BSNL connection gives me more speed than this ***Airtel.... complained many times and they were telling than the complaint is open ..opened for what??? Just a silly reason more than a month.. Hope u find a solution for me..
#TRAI #Airtel",,Twitter for Android,0
87,Chandan mallick,"Delhi, India","Reader, i love F&O- meditation vipassana/ health & wealth/ fitness. 
Twitter is just to see mortal grown up intelligence.",FALSE,13-03-2022 10:30,"Since last week we are experiencing very low signal, cant even make calls or watch/stream the videos.
#AirtelDown #Airtel #airtel_badsignal","['AirtelDown', 'Airtel', 'airtel_badsignal']",Twitter for Android,0
88,Rupam Sarkar,"Bangalore, INDIA",#Techie ¦ #NIT ¦ #Photography ¦ #HealthTech ¦ #ChangingLives ¦ #NotLeft ¦ #NotRight ¦ #NotBhakt ¦ #BrianAdams ¦ #Bengaluru 🇮🇳,FALSE,13-03-2022 09:42,"@Airtel_Presence
Why #Airtel IVR should be so complicated? I am trying to get info about a new connection and struggling to get to the CS representative. If your #IVR remain so complicated then there goes your business.
#AirtelThanks
@airtelindia",['Airtel'],Twitter for Android,neutral
89,Arjun,,,FALSE,13-03-2022 09:16,#airtel since last month worst internet performance that I have ever seen. Support team is not responding in time and taking more 10 days to solve the problems,['airtel'],Twitter for Android,0
90,🎱𝒮𝒾𝓁𝑒𝓃𝓉𝒜𝓈𝓈𝒶𝓈𝓈𝒾𝓃 ,Lilongwe,Arsenal fan/ a writer/a designer / founder of Youngson Executive Fashion,FALSE,13-03-2022 09:16,Both #airtel and #TNM internet are having internet issues nde tithawila kuti,"['airtel', 'TNM']",Twitter for iPhone,0
91,Blisson,,,FALSE,13-03-2022 08:38,"#AirtelDown  @airtelindia
#airtel  @Airtel_Presence Im unable to use internet in my 3Airtel prepaid connections for the past 3days and the customer service  is such a waste, everytime I call them, they are making a new complaint and my old complaint disappears.","['AirtelDown', 'airtel']",Twitter for Android,neutral
92,Nibedit Dey,Earth,#Inventor #Imagineer #Futurist #Technopreneur #Author #Mentor #Qt #Software #Consultant #Biodesign #BME #MedicalDevices #ChangeMaker #Environmentalist #Traveler,FALSE,13-03-2022 08:17,@Airtel_Presence @airtelindia Why don't you block the scam numbers on complaints with evidence? Putting a limit to 20 calls/SMS per day is not helping anyone. Be responsible. Frustrated of reporting with no real action from #airtel. #fraud #phishing #scams #cybercrime https://t.co/FLhF5j1vau,,Twitter Web App,0
93,Chakravarthi,"Bengaluru, India",Common man with least knowledge about this world.,FALSE,13-03-2022 07:36,"200mb is just promise but not even 30Mbps getting. There is app where totally useless and never user friendly. Only customer case option for me and rarely reached. @airtelindia need to change a lot....
#airtel",,Twitter for Android,0
94,IsaiahAries,,"A goal getter 
Futuristic & Confident 
Courage never fails 
March 27
Bags of talents
Businessman
C.E.O",FALSE,13-03-2022 07:23,It’s only in Nigeria that you will do a monthly sub and finishes the data within 5days. Nigeria jagajaga 😕 #Mtn #Glo #Airtel #Etisalat #MrBayo #ASUUstrike #Sapa #Lamba #Airtime,['Mtn'],Twitter for iPhone,0
95,Lalit Singh,"Mumbai, maharastra, india",model and actor at indian film industry,FALSE,13-03-2022 07:04,"More than 17 years, Finally i decided to port my airtel no. Its becoming the worst service day by day. Tired of complaining now.
#airtel #airtelmumbai #disappointed #sucks #pathetic #worst #Disgusting #terrible #irritating #service",,Twitter for Android,0
96,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,13-03-2022 06:59,"#Airtel Freedom Plan: Benefits, Migrate &amp; Deactivate 2022 https://t.co/sDxzvDMBCJ #tariffplans","['Airtel', 'tariffplans']",Revive Social App,1
97,Lub Aci,"Lusaka, Zambia","🇿🇲
•Focus on you till the focus is on you💯
•Christ my strength & my foundation.
•LOZI king👑//Own president.",FALSE,13-03-2022 06:59,New feature on #Airtel❤️ https://t.co/nHBkjSuF7C,['Airtel'],Twitter for Android,1
98,PRIEST,"Space, District 30,Mars","God First, the rest is a btw.",FALSE,13-03-2022 06:35,"The reason why I've an Airtel simcard in my phone is because, I've a dual sim, so ,just to fill the slot😂😂😂
Airtel #Airtel must use our criticism to improve on their creativity, innovation and service towards the People of this nation.",,Twitter for Android,1
99,Rahul Pathak,,,FALSE,13-03-2022 05:50,"Very bad service from Airtel i have recharge till October 2022 but my pack is showing only for 6 daya left  what is happening team call me on 8010325747
@Airtel_Presence 
#bhatrimittal
#airtel 
#airtelthanks",,Twitter for Android,0
100,JagmeetSinghBrar,"Punjab, India",Doctor 🩺🥼,FALSE,13-03-2022 05:11,"Airtel is mot provinding what is shown in ads 
From past year the problem is at awakening
We are unable to call our colleagues and sometimes the internet is working on 2g speed
Ads are against the law as the false propaganda is shown over there 
#Airtel",,Twitter for iPhone,0
101,Shaandaar SANJAY,"Kolkata, India","I'm a Sports freak, Fun-loving in nature, Foodie, #IPL #LFC #PKL #HeroISL #SocialMedia ❤r",FALSE,13-03-2022 05:06,"Hello @Airtel_Presence any update? Still, no plan activated nor outgoing service is started. Kindly check and resolve it asap. @airtelindia #Airtel",,Twitter for Android,neutral
102,airtel India,,"India's leading telecom company airtel offers mobile, broadband, DTH & enterprise services solutions. For assistance, please reach out to @Airtel_Presence",TRUE,13-03-2022 05:01,"Still on the search for priority customer service? Skip the endless waiting with Airtel Black. Visit the link https://t.co/0OSkRYMFWd for an all-in-one plan for a host of benefits. 

#Airtel #AirtelBlack https://t.co/hbvVGAv9eJ",,Twitter for Android,0
103,Default tv,"Nairobi, Kenya",picture me rolling,FALSE,13-03-2022 04:45,"Upgrade to a smartphone ujibambe na 50% extra data on @AIRTEL_KE Network.dial *544*8# and enjoy 50% extra everytime you purchase data for the next 90days.
Dial *544*8# ujinyc.
@Defaulttv3 

#Airtel #upgradenaairtel4g https://t.co/icJmFQP4GF",,Twitter for Android,
104,Abhinav Mor,,,FALSE,13-03-2022 04:00,@airtelindia @Airtel_Presence you have the worst app in the world where a customer can't even raise a complaint properly #Airtel,['Airtel'],Twitter Web App,0
105,¯\_(ツ)_/¯ being Knot-e!,127.0.0.1,"(#) USDINR Options for Breakfast
{~} #Radio #Frequency En(de)cryption
{~} Flirting with Light using #Nikon
{~} RC Pilot",FALSE,13-03-2022 03:57,"@Airtel_Presence @airtelindia I am feeling ashamed of repetitively messaging you with my case but #AIRTEL is completely SHAMELESS.

I have now invoked the right as a consumer to report this to the AIRTEL APPELLATE AUTHORITY and  AIRTE NODAL AUTHORITY and also the TRAI Consumer Grievance Cell.",['AIRTEL'],Twitter Web App,0
106,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,13-03-2022 03:30,#Airtel RCCG Plan 2022 – How To Migrate &amp; Benefits (CUG) https://t.co/Wlc5p3f2O8 #tariffplans,"['Airtel', 'tariffplans']",Revive Social App,neutral
107,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,13-03-2022 02:59,How To Borrow Airtime From #Airtel Faster 2022 https://t.co/Nz6gf2FStF #howto,"['Airtel', 'howto']",Revive Social App,1
108,sampathgoparaju,,I don't judge people. I just observe !!!!,FALSE,13-03-2022 02:40,"@airtelindia not happy with the sim activation process, not able to activate new sim of Chennai region in Andhra Pradesh.Very disappointing..Not sure why this process is not globalized..running behind airtel stores for past 5 days #airtelthanks #Airtel #bhartiairtel #airtelIndia",,Twitter for iPhone,0
109,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,13-03-2022 01:59,"Working NapsternetV Configuration Files Download (Update 2022) – MTN, Telkom &amp; More… https://t.co/Sv1rEzeKCB #9mobile #mtn #airtel #freebrowsingcheats #glo",,Revive Social App,neutral
110,देवेन्द्र कुमार सूद,raebareli (UP),retired😀,FALSE,13-03-2022 01:58,@Airtel_Presence #Airtel never resolved the issue. Informed through tweets and emails. Now its too late👋👋,['Airtel'],Twitter Web App,0
111,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,13-03-2022 00:29,How To Link NIN To #Airtel (Update 2022) https://t.co/APiYa5NvFV #howto,"['Airtel', 'howto']",Revive Social App,neutral
112,Mohit Chauhan,"Lucknow,India","Graduate from Institute of Hotel Management, Lucknow. Big fan of books, fictions moslty. Wanted to publish my own someday. Loves to listen songs.",FALSE,13-03-2022 00:05,#airtel is giving worst network experience these days. network is so bad that its not even showing a single bar on network icon.. and this is the condition of south delhi. worst experience ever.,['airtel'],Twitter Web App,0
113,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,12-03-2022 22:59,How To Cancel Auto-Renewal On #Airtel (Update 2022) https://t.co/dRxv9EyKtj #howto,"['Airtel', 'howto']",Revive Social App,neutral
114,DellyRanks,"New Delhi, India","DellyRanks is the fastest growing news website in India. DellyRanks provide daily national, international, Movies, Lifestyle, Career, Astrology and more",FALSE,12-03-2022 22:09,"Airtel selects Nuronics Labs, https://t.co/lsS8qxuU1E, Chimes Radio for accelerator programme #airtel #Airtel5G https://t.co/oCe4BqCTVf
https://t.co/SVFUTpjqU3","['airtel', 'Airtel5G']",FS-Poster APP,1
115,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,12-03-2022 21:29,GiveAway: NetworkPalava Free Data To You https://t.co/FPxQSCnKjb #airtel #9mobile #others #giveaway #freebrowsingcheats #cheapdataplans #glo #mtn,"['airtel', '9mobile', 'others', 'giveaway']",Revive Social App,neutral
116,Atul Rai,India,,FALSE,12-03-2022 21:11,@Airtel_Presence  @airtelindia the service quality is bad as ever no matter whatever name you give it. #airtelblack #Airtel,"['airtelblack', 'Airtel']",Twitter for Android,0
117,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,12-03-2022 20:29,"New TLS Tunnel Configuration File Download 2022 – MTN, #Airtel &amp; More https://t.co/l80rNTXX4N #glo #9mobile #freebrowsingcheats #mtn","['Airtel', 'glo', '9mobile', 'freebrowsingcheats', 'mtn']",Revive Social App,neutral
118,Kerala Shortwave 📻,"Thodupuzha,Central Kerala","Connecting #Kerala #Keralites & #Malayalam...
Love Tourism, Politics, Radios & Aliens
All views are personnel
RTs are not endorsements",FALSE,12-03-2022 18:41,"As an #Airtel Kerala customer I am assure that Airtel still continuing same mistakes
1)they need to see things simply
2)they need to put some trust on customers
3)they need to differentiate things specifically for each states 
4)Airtel #Kerala,the abandoned child of @airtelindia? https://t.co/rGZF2X2pGH",['Airtel'],Twitter Web App,0
119,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,12-03-2022 18:30,#Airtel Youtube Night Plan Code &amp; Bonus (19GB+ 2022) https://t.co/I8cqznWTiy #cheapdataplans,"['Airtel', 'cheapdataplans']",Revive Social App,neutral
120,Srikanth,Bengaluru,Project Management professional,FALSE,12-03-2022 18:22,"I started getting Random calls since morning.

Was excited that I started getting fan calls bcoz @one_by_two tagged me and we took a pic together.

Later realized that #Airtel was calling me to pay the broadband bill. #daddykool #effect",,Twitter for Android,neutral
121,Mufaasa✨💫,Searching...,#國王👑 #CryptoTrade💹 #ManUnited #Cr7 #Soccer Chairperson Pharoas Football Club IG: @Pharoasacademyng,FALSE,12-03-2022 18:08,"What’s with Airtel and this outrageous data consumption!! 

#Airtel",['Airtel'],Twitter for iPhone,0
122,Á,Dreams,"Even I explain about me, you don't know who I am !",FALSE,12-03-2022 18:04,"India's Fastest 4G network? But very less download speed

Nowadays internet speed are very slow. But the Recharge cost is very high. 

@Airtel_Presence 

#Airtel https://t.co/9ln0mqjJ06",,Twitter for Android,1
123,Nishant Rawat,,"'Next One Will be A Yorker,
Save Your Toe'",FALSE,12-03-2022 18:02,"After not getting my recharge
@airtelindia #Airtel https://t.co/MbOdV6Lzng",['Airtel'],Twitter for Android,neutral
124,Rami Dhaliwal,"Chandigarh, India",Sardarni of sardar 😍😍,FALSE,12-03-2022 17:43,Pathetic service . Put long hold for 25mins and after that cut the call @Airtel_Presence @airtelindia . #badservice #airtel issue is not resolve but they mark as solve https://t.co/qZ1rF7qZey,['badservice'],Twitter for Android,0
